"name","Year","NumberOfThunderstormDays","MeanAnnualTemperature","lat","lon","elev","id"
"Kotelny",2004,0,-14.7092196132597,76,137.867,8,"214320-99999"
"Kotelny",2005,0,-12.4557721243749,76,137.867,8,"214320-99999"
"Kotelny",2006,0,-13.6872258903561,76,137.867,8,"214320-99999"
"Kotelny",2007,3,-11.7537088435374,76,137.867,8,"214320-99999"
"Kotelny",2008,0,-13.3938105076741,76,137.867,8,"214320-99999"
"Kotelny",2009,1,-13.0780890410959,76,137.867,8,"214320-99999"
"Kotelny",2010,0,-11.6306996086106,76,137.867,8,"214320-99999"
"Kotelny",2011,1,-11.2902537508154,76,137.867,8,"214320-99999"
"Kotelny",2012,3,-11.8899980483997,76,137.867,8,"214320-99999"
"Kotelny",2013,1,-12.9818724722766,76,137.867,8,"214320-99999"
"Kotelny",2014,1,-11.8149716242661,76,137.867,8,"214320-99999"
"Kotelny",2015,1,-12.5368740510697,76,137.867,8,"214320-99999"
"Kotelny",2016,0,-11.8354654566745,76,137.867,8,"214320-99999"
"Kotelny",2017,0,-12.0233757338552,76,137.867,8,"214320-99999"
"Kotelny",2018,0,-10.9810512566138,76,137.867,8,"214320-99999"
"Kotelny",2019,0,-10.9829223744292,76,137.867,8,"214320-99999"
"Reykjavik",1980,4,4.5236687768456,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1980,4,4.5236687768456,64.133,-21.9,53,"041300-99999"
"Reykjavik",1981,6,3.53259982265555,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1981,6,3.53259982265555,64.133,-21.9,53,"041300-99999"
"Reykjavik",1982,7,3.96227088889051,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1982,7,3.96227088889051,64.133,-21.9,53,"041300-99999"
"Reykjavik",1983,6,3.45042237116533,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1983,6,3.45042237116533,64.133,-21.9,53,"041300-99999"
"Reykjavik",1984,1,4.26739396217801,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1984,1,4.26739396217801,64.133,-21.9,53,"041300-99999"
"Reykjavik",1985,2,4.69223286739085,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1985,2,4.69223286739085,64.133,-21.9,53,"041300-99999"
"Reykjavik",1986,1,4.39217052238641,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1986,1,4.39217052238641,64.133,-21.9,53,"041300-99999"
"Reykjavik",1987,0,5.41383214433329,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1987,0,5.41383214433329,64.133,-21.9,53,"041300-99999"
"Reykjavik",1988,1,4.36343281335784,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1988,1,4.36343281335784,64.133,-21.9,53,"041300-99999"
"Reykjavik",1989,3,3.98604996135895,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1989,3,3.98604996135895,64.133,-21.9,53,"041300-99999"
"Reykjavik",1990,2,4.41897142439157,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1990,2,4.41897142439157,64.133,-21.9,53,"041300-99999"
"Reykjavik",1991,5,5.0467727019445,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1991,5,5.0467727019445,64.133,-21.9,53,"041300-99999"
"Reykjavik",1992,1,4.18394873532619,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1992,1,4.18394873532619,64.133,-21.9,53,"041300-99999"
"Reykjavik",1993,1,4.4187254434071,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1993,1,4.4187254434071,64.133,-21.9,53,"041300-99999"
"Reykjavik",1994,3,4.13034206419092,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1994,3,4.13034206419092,64.133,-21.9,53,"041300-99999"
"Reykjavik",1995,2,3.83680363458052,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1995,2,3.83680363458052,64.133,-21.9,53,"041300-99999"
"Reykjavik",1996,2,5.09093942503674,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1996,2,5.09093942503674,64.133,-21.9,53,"041300-99999"
"Reykjavik",1997,2,5.2050011119018,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1997,2,5.2050011119018,64.133,-21.9,53,"041300-99999"
"Reykjavik",1998,0,4.62004155757919,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1998,0,4.62004155757919,64.133,-21.9,53,"041300-99999"
"Reykjavik",1999,1,4.4156674347047,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",1999,1,4.4156674347047,64.133,-21.9,53,"041300-99999"
"Reykjavik",2000,4,4.54845484295146,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2000,4,4.54845484295146,64.133,-21.9,53,"041300-99999"
"Reykjavik",2001,1,5.30360413290118,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2001,1,5.30360413290118,64.133,-21.9,53,"041300-99999"
"Reykjavik",2002,1,5.54352375992502,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2002,1,5.54352375992502,64.133,-21.9,53,"041300-99999"
"Reykjavik",2003,1,6.22490399347803,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2003,1,6.22490399347803,64.133,-21.9,53,"041300-99999"
"Reykjavik",2004,0,5.71601697575147,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2004,0,5.71601697575147,64.133,-21.9,53,"041300-99999"
"Reykjavik",2005,0,5.20775705032249,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2005,0,5.20775705032249,64.133,-21.9,53,"041300-99999"
"Reykjavik",2006,0,5.5504669013212,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2006,0,5.5504669013212,64.133,-21.9,53,"041300-99999"
"Reykjavik",2007,3,5.66509694148469,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2007,3,5.66509694148469,64.133,-21.9,53,"041300-99999"
"Reykjavik",2008,3,5.45717661738554,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2008,3,5.45717661738554,64.133,-21.9,53,"041300-99999"
"Reykjavik",2009,0,5.69894174360586,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2009,0,5.69894174360586,64.133,-21.9,53,"041300-99999"
"Reykjavik",2010,1,6.03397212574997,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2010,1,6.03397212574997,64.133,-21.9,53,"041300-99999"
"Reykjavik",2011,1,5.50362149315842,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2011,1,5.50362149315842,64.133,-21.9,53,"041300-99999"
"Reykjavik",2012,1,5.6840460017135,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2012,1,5.6840460017135,64.133,-21.9,53,"041300-99999"
"Reykjavik",2013,2,4.99306130091866,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2013,2,4.99306130091866,64.133,-21.9,53,"041300-99999"
"Reykjavik",2014,0,6.01337370428526,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2014,0,6.01337370428526,64.133,-21.9,53,"041300-99999"
"Reykjavik",2015,1,4.68561828243799,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2015,1,4.68561828243799,64.133,-21.9,53,"041300-99999"
"Reykjavik",2016,2,6.01312834499638,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2016,2,6.01312834499638,64.133,-21.9,53,"041300-99999"
"Reykjavik",2017,2,5.45902948570191,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2017,2,5.45902948570191,64.133,-21.9,53,"041300-99999"
"Reykjavik",2018,2,5.07924717488025,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2018,2,5.07924717488025,64.133,-21.9,53,"041300-99999"
"Reykjavik",2019,2,5.71704680481774,64.13,-21.941,14.6,"040300-99999"
"Reykjavik",2019,2,5.71704680481774,64.133,-21.9,53,"041300-99999"
"Sejmchan",1980,6,-10.2802454679504,62.917,152.417,205,"257030-99999"
"Sejmchan",1981,10,-9.78952321650952,62.917,152.417,205,"257030-99999"
"Sejmchan",1982,13,-11.8247286366601,62.917,152.417,205,"257030-99999"
"Sejmchan",1983,9,-10.3740398999783,62.917,152.417,205,"257030-99999"
"Sejmchan",1984,11,-11.5564659278184,62.917,152.417,205,"257030-99999"
"Sejmchan",1985,13,-9.72684246575342,62.917,152.417,205,"257030-99999"
"Sejmchan",1986,7,-10.2571805827354,62.917,152.417,205,"257030-99999"
"Sejmchan",1987,16,-12.8212617960426,62.917,152.417,205,"257030-99999"
"Sejmchan",1988,20,-10.0450689565444,62.917,152.417,205,"257030-99999"
"Sejmchan",1989,8,-11.1044759730376,62.917,152.417,205,"257030-99999"
"Sejmchan",1990,3,-11.0950222874538,62.917,152.417,205,"257030-99999"
"Sejmchan",1991,6,-10.3627397305076,62.917,152.417,205,"257030-99999"
"Sejmchan",1992,12,-12.0732456197415,62.917,152.417,205,"257030-99999"
"Sejmchan",1993,15,-12.4626732985432,62.917,152.417,205,"257030-99999"
"Sejmchan",1994,8,-10.7227021709334,62.917,152.417,205,"257030-99999"
"Sejmchan",1995,18,-9.2963887795706,62.917,152.417,205,"257030-99999"
"Sejmchan",1996,7,-10.815686888454,62.917,152.417,205,"257030-99999"
"Sejmchan",1997,11,-10.3248348554033,62.917,152.417,205,"257030-99999"
"Sejmchan",1998,12,-11.5998701891716,62.917,152.417,205,"257030-99999"
"Sejmchan",1999,10,-11.6783187649489,62.917,152.417,205,"257030-99999"
"Sejmchan",2000,7,-8.64995554688178,62.917,152.417,205,"257030-99999"
"Sejmchan",2001,10,-9.93275983909546,62.917,152.417,205,"257030-99999"
"Sejmchan",2002,15,-9.29945890410959,62.917,152.417,205,"257030-99999"
"Sejmchan",2003,9,-8.85503163731246,62.917,152.417,205,"257030-99999"
"Sejmchan",2004,5,-11.7509163847688,62.917,152.417,205,"257030-99999"
"Sejmchan",2005,13,-9.43747590702948,62.917,152.417,205,"257030-99999"
"Sejmchan",2006,15,-9.43037611198326,62.917,152.417,205,"257030-99999"
"Sejmchan",2007,15,-8.39629622239957,62.917,152.417,205,"257030-99999"
"Sejmchan",2008,18,-9.12894320843091,62.917,152.417,205,"257030-99999"
"Sejmchan",2009,12,-9.86244716242661,62.917,152.417,205,"257030-99999"
"Sejmchan",2010,5,-9.06755586592179,62.917,152.417,205,"257030-99999"
"Sejmchan",2011,11,-9.68923091976517,62.917,152.417,205,"257030-99999"
"Sejmchan",2012,7,-9.10041991933385,62.917,152.417,205,"257030-99999"
"Sejmchan",2013,10,-10.2203261578604,62.917,152.417,205,"257030-99999"
"Sejmchan",2014,9,-8.77628071319852,62.917,152.417,205,"257030-99999"
"Sejmchan",2015,5,-9.78147667497231,62.917,152.417,205,"257030-99999"
"Sejmchan",2016,7,-7.36936725375082,62.917,152.417,205,"257030-99999"
"Sejmchan",2017,4,-9.19022504892368,62.917,152.417,205,"257030-99999"
"Sejmchan",2018,4,-8.60038657407407,62.917,152.417,205,"257030-99999"
"Sejmchan",2019,3,-8.07294683626875,62.917,152.417,205,"257030-99999"
"Turuhansk",1980,11,-6.72497289444011,65.783,87.989,38,"234720-99999"
"Turuhansk",1981,14,-4.7549728201783,65.783,87.989,38,"234720-99999"
"Turuhansk",1982,16,-5.76069928245271,65.783,87.989,38,"234720-99999"
"Turuhansk",1983,9,-3.87478767123288,65.783,87.989,38,"234720-99999"
"Turuhansk",1984,10,-6.42765526064706,65.783,87.989,38,"234720-99999"
"Turuhansk",1985,11,-6.14149249836921,65.783,87.989,38,"234720-99999"
"Turuhansk",1986,15,-5.38587845183736,65.783,87.989,38,"234720-99999"
"Turuhansk",1987,8,-7.59376886279626,65.783,87.989,38,"234720-99999"
"Turuhansk",1988,2,-5.67021077283372,65.783,87.989,38,"234720-99999"
"Turuhansk",1989,13,-5.84277027614699,65.783,87.989,38,"234720-99999"
"Turuhansk",1990,17,-6.15020732767993,65.783,87.989,38,"234720-99999"
"Turuhansk",1991,27,-5.4900782778865,65.783,87.989,38,"234720-99999"
"Turuhansk",1992,9,-6.54103564923237,65.783,87.989,38,"234720-99999"
"Turuhansk",1993,12,-4.2782883235486,65.783,87.989,38,"234720-99999"
"Turuhansk",1994,10,-6.20095904628096,65.783,87.989,38,"234720-99999"
"Turuhansk",1995,11,-3.72005723443223,65.783,87.989,38,"234720-99999"
"Turuhansk",1996,6,-6.5090977101223,65.783,87.989,38,"234720-99999"
"Turuhansk",1997,12,-5.63410746991104,65.783,87.989,38,"234720-99999"
"Turuhansk",1998,5,-7.4059802130898,65.783,87.989,38,"234720-99999"
"Turuhansk",1999,11,-6.1331128506197,65.783,87.989,38,"234720-99999"
"Turuhansk",2000,6,-7.14365892531876,65.783,87.989,38,"234720-99999"
"Turuhansk",2001,27,-6.13395499021526,65.783,87.989,38,"234720-99999"
"Turuhansk",2002,13,-6.01098662752772,65.783,87.989,38,"234720-99999"
"Turuhansk",2003,4,-5.49654218308328,65.783,87.989,38,"234720-99999"
"Turuhansk",2004,15,-5.61207715326568,65.783,87.989,38,"234720-99999"
"Turuhansk",2005,13,-4.14546749293325,65.783,87.989,38,"234720-99999"
"Turuhansk",2006,16,-7.1696803652968,65.783,87.989,38,"234720-99999"
"Turuhansk",2007,17,-4.01861774298761,65.783,87.989,38,"234720-99999"
"Turuhansk",2008,8,-5.07410128805621,65.783,87.989,38,"234720-99999"
"Turuhansk",2009,15,-6.81301369863014,65.783,87.989,38,"234720-99999"
"Turuhansk",2010,8,-7.5536301369863,65.783,87.989,38,"234720-99999"
"Turuhansk",2011,6,-3.14123776908023,65.783,87.989,38,"234720-99999"
"Turuhansk",2012,11,-4.91776281550872,65.783,87.989,38,"234720-99999"
"Turuhansk",2013,7,-4.3202397260274,65.783,87.989,38,"234720-99999"
"Turuhansk",2014,11,-6.07800391389432,65.783,87.989,38,"234720-99999"
"Turuhansk",2015,13,-3.66473084886128,65.783,87.989,38,"234720-99999"
"Turuhansk",2016,9,-3.63038121259433,65.783,87.989,38,"234720-99999"
"Turuhansk",2017,10,-3.76272504892368,65.783,87.989,38,"234720-99999"
"Turuhansk",2018,11,-5.31835289826237,65.783,87.989,38,"234720-99999"
"Turuhansk",2019,23,-3.67068656229615,65.783,87.989,38,"234720-99999"
